N° de factura,Fecha de factura,ID Cliente,País,Cantidad,Monto
550500,18/4/2021,,United Kingdom,507,"1984,63"
C541418,17/1/2021,13883,United Kingdom,-12,"-30,60"
536578,1/12/2020,17690,United Kingdom,104,"279,60"
549016,5/4/2021,16696,United Kingdom,12,"35,40"
570023,7/10/2021,13876,United Kingdom,36,"122,70"
549130,6/4/2021,14701,United Kingdom,129,"275,10"
580309,2/12/2021,14503,United Kingdom,172,"433,12"
549750,12/4/2021,18109,United Kingdom,19,"113,25"
571601,18/10/2021,17073,United Kingdom,96,"325,53"
575673,10/11/2021,14863,United Kingdom,132,"266,76"
579339,29/11/2021,14866,United Kingdom,148,"337,28"
538358,10/12/2020,,United Kingdom,6,"21,70"
575087,8/11/2021,16549,United Kingdom,106,"279,74"
576213,14/11/2021,18117,United Kingdom,618,"320,72"
563445,16/8/2021,,United Kingdom,1,"0,00"
C572422,24/10/2021,,United Kingdom,-2,"-218,81"
574536,4/11/2021,15707,United Kingdom,238,"307,95"
569822,6/10/2021,15706,United Kingdom,20,"79,80"
557968,24/6/2021,17061,United Kingdom,168,"671,90"
579006,28/11/2021,17924,United Kingdom,72,"128,88"
539012,15/12/2020,17858,United Kingdom,1536,"1305,60"
536749,2/12/2020,17976,United Kingdom,106,"353,19"
545302,1/3/2021,14506,United Kingdom,107,"297,16"
574300,3/11/2021,14636,United Kingdom,124,"309,66"
563016,11/8/2021,15358,United Kingdom,707,"710,20"
C568714,28/9/2021,16332,United Kingdom,-8,"-10,00"
546414,13/3/2021,16768,United Kingdom,47,"183,25"
549299,8/4/2021,13995,United Kingdom,183,"310,45"
547058,20/3/2021,14232,United Kingdom,568,"693,18"
568183,25/9/2021,13991,United Kingdom,266,"213,94"
C540843,11/1/2021,15602,United Kingdom,-48,"-60,00"
578783,25/11/2021,12748,United Kingdom,380,"364,13"
C570486,10/10/2021,14533,United Kingdom,-42,"-53,10"
571293,16/10/2021,13956,United Kingdom,55,"189,65"
538260,10/12/2020,18178,United Kingdom,105,"300,65"
543520,9/2/2021,15827,United Kingdom,6,"29,70"
580600,5/12/2021,12841,United Kingdom,147,"146,01"
568140,25/9/2021,17411,United Kingdom,114,"283,86"
574663,6/11/2021,13527,United Kingdom,178,"426,37"
571936,20/10/2021,15814,United Kingdom,554,"599,42"
564016,22/8/2021,15712,United Kingdom,195,"307,66"
579281,29/11/2021,12375,Finland,91,"227,20"
537852,8/12/2020,17340,United Kingdom,1665,"2671,27"
538079,9/12/2020,17671,United Kingdom,190,"394,18"
554359,24/5/2021,13590,United Kingdom,207,"301,55"
561064,24/7/2021,18109,United Kingdom,17,"136,60"
554328,23/5/2021,,United Kingdom,-46,"0,00"
C543918,14/2/2021,12921,United Kingdom,-5,"-4,25"
541882,24/1/2021,,United Kingdom,-57,"0,00"
C545833,7/3/2021,16013,United Kingdom,-12,"-25,25"
C545421,2/3/2021,13166,United Kingdom,-2,"-2,50"
543351,7/2/2021,15407,United Kingdom,132,"165,00"
548864,4/4/2021,15756,United Kingdom,45,"123,59"
577358,18/11/2021,,United Kingdom,1621,"5957,66"
548340,30/3/2021,13426,United Kingdom,311,"306,39"
C559530,10/7/2021,14808,United Kingdom,-1,"-125,00"
575049,8/11/2021,12721,France,409,"614,32"
C580174,2/12/2021,14126,United Kingdom,-50,"-62,50"
557267,19/6/2021,16805,United Kingdom,269,"245,82"
545294,1/3/2021,17965,United Kingdom,298,"313,58"
574310,3/11/2021,13467,United Kingdom,426,"782,46"
554349,24/5/2021,14191,United Kingdom,196,"278,78"
558992,5/7/2021,14223,United Kingdom,261,"351,69"
546874,17/3/2021,16976,United Kingdom,88,"251,52"
C544318,17/2/2021,12989,United Kingdom,-1,"-2,10"
564551,25/8/2021,17730,United Kingdom,138,"314,70"
557426,20/6/2021,15016,United Kingdom,76,"170,04"
538196,10/12/2020,12731,France,418,"1071,90"
C536820,2/12/2020,18168,United Kingdom,-4,"-16,95"
581215,8/12/2021,13408,United Kingdom,272,"445,84"
577482,20/11/2021,16762,United Kingdom,282,"613,78"
537889,9/12/2020,13319,United Kingdom,260,"670,48"
561812,29/7/2021,,United Kingdom,8,"0,00"
574233,3/11/2021,16929,United Kingdom,66,"105,78"
539990,23/12/2020,,United Kingdom,17,"27,30"
547381,22/3/2021,18041,United Kingdom,223,"201,39"
573746,1/11/2021,13461,United Kingdom,334,"560,80"
551953,5/5/2021,13448,United Kingdom,388,"593,72"
C553373,16/5/2021,,United Kingdom,-2,"-250,22"
549498,8/4/2021,,United Kingdom,1,"0,00"
568919,29/9/2021,12937,United Kingdom,253,"398,21"
581214,8/12/2021,14251,United Kingdom,224,"482,28"
580732,5/12/2021,,United Kingdom,16,"35,10"
546376,11/3/2021,13842,United Kingdom,115,"311,07"
576770,16/11/2021,13926,United Kingdom,104,"223,85"
551545,3/5/2021,12683,France,6,"24,90"
557976,24/6/2021,18118,United Kingdom,129,"158,99"
551981,5/5/2021,13694,United Kingdom,352,"897,60"
573254,28/10/2021,,United Kingdom,-49,"0,00"
536571,1/12/2020,14696,United Kingdom,284,"294,62"
545601,4/3/2021,15827,United Kingdom,52,"152,00"
570178,7/10/2021,16558,United Kingdom,147,"228,46"
570841,12/10/2021,12553,France,220,"477,55"
574546,4/11/2021,13651,United Kingdom,1,"15,00"
565432,4/9/2021,16241,United Kingdom,107,"244,27"
C540948,12/1/2021,13093,United Kingdom,-9,"-45,65"
C544559,21/2/2021,14329,United Kingdom,-6,"-27,90"
578334,24/11/2021,15594,United Kingdom,64,"82,80"
554676,25/5/2021,,United Kingdom,-31,"0,00"
558653,1/7/2021,14868,United Kingdom,12,"17,40"
C572993,27/10/2021,16690,United Kingdom,-1,"-16,95"
550503,18/4/2021,15508,United Kingdom,154,"311,42"
541509,18/1/2021,13263,United Kingdom,106,"141,66"
559861,13/7/2021,15895,United Kingdom,94,"179,17"
C563607,18/8/2021,13078,United Kingdom,-2,"-7,50"
542514,28/1/2021,,United Kingdom,1,"0,00"
C546901,17/3/2021,14112,United Kingdom,-18,"-65,30"
577408,20/11/2021,14805,United Kingdom,15,"110,95"
574866,7/11/2021,12748,United Kingdom,289,"252,27"
569855,6/10/2021,,United Kingdom,-30,"0,00"
C554717,26/5/2021,13089,United Kingdom,-21,"-115,95"
580508,4/12/2021,,United Kingdom,20,"36,60"
562146,3/8/2021,17675,United Kingdom,272,"614,78"
540836,11/1/2021,,United Kingdom,15,"12,75"
557747,22/6/2021,13611,United Kingdom,237,"333,57"
538850,14/12/2020,16499,United Kingdom,59,"147,35"
553744,19/5/2021,,United Kingdom,-7,"0,00"
C581100,7/12/2021,14534,United Kingdom,-1,"-16,95"
568906,29/9/2021,14681,United Kingdom,16,"60,00"
580515,4/12/2021,17750,United Kingdom,268,"113,32"
580981,6/12/2021,16201,United Kingdom,336,"509,40"
574878,7/11/2021,14653,United Kingdom,21,"131,79"
556816,15/6/2021,12437,France,359,"501,64"
566601,13/9/2021,16469,United Kingdom,53,"185,84"
544804,23/2/2021,17504,United Kingdom,176,"346,28"
565589,5/9/2021,17450,United Kingdom,288,"691,20"
569847,6/10/2021,14116,United Kingdom,151,"327,45"
543133,3/2/2021,15235,United Kingdom,18,"71,90"
547909,28/3/2021,15033,United Kingdom,117,"179,73"
540363,6/1/2021,12971,United Kingdom,618,"185,10"
554023,20/5/2021,,United Kingdom,-71,"0,00"
575209,9/11/2021,14214,United Kingdom,48,"49,80"
C573271,28/10/2021,14606,United Kingdom,-2,"-3,90"
558708,1/7/2021,12748,United Kingdom,6,"10,76"
C574347,4/11/2021,12500,Germany,-4,"-21,65"
538998,15/12/2020,15061,United Kingdom,1101,"2605,88"
576179,14/11/2021,13694,United Kingdom,2244,"3419,64"
550296,15/4/2021,13742,United Kingdom,109,"172,72"
549536,8/4/2021,,United Kingdom,3,"7,15"
C539640,20/12/2020,15311,United Kingdom,-7,"-20,27"
545217,28/2/2021,,United Kingdom,356,"1420,78"
574903,7/11/2021,17302,United Kingdom,189,"335,47"
C550177,14/4/2021,13534,United Kingdom,-2,"-3,30"
C548748,4/4/2021,15223,United Kingdom,-115,"-300,85"
573152,27/10/2021,17530,United Kingdom,116,"227,08"
568795,29/9/2021,17870,United Kingdom,77,"159,79"
580529,4/12/2021,14658,United Kingdom,24,"124,01"
536397,1/12/2020,17924,United Kingdom,60,"279,00"
548983,5/4/2021,16906,United Kingdom,45,"114,64"
566050,8/9/2021,13854,United Kingdom,70,"324,00"
C539573,20/12/2020,14107,United Kingdom,-5,"-14,75"
C575651,10/11/2021,17653,United Kingdom,-8,"-31,68"
566202,9/9/2021,15652,United Kingdom,208,"337,74"
576447,15/11/2021,13949,United Kingdom,260,"304,84"
563202,14/8/2021,12722,France,3,"46,65"
577795,21/11/2021,13246,United Kingdom,56,"126,31"
572928,27/10/2021,14623,United Kingdom,22,"118,20"
567190,19/9/2021,18226,United Kingdom,226,"484,52"
C577351,18/11/2021,17728,United Kingdom,-4,"-15,30"
C573761,1/11/2021,15489,United Kingdom,-15,"-44,25"
536366,1/12/2020,17850,United Kingdom,12,"22,20"
C568157,25/9/2021,14367,United Kingdom,-3,"-9,95"
C557224,17/6/2021,15311,United Kingdom,-19,"-44,17"
569563,5/10/2021,12481,Germany,790,"1307,76"
566868,15/9/2021,14595,United Kingdom,71,"136,23"
559918,13/7/2021,18225,United Kingdom,301,"488,40"
571104,13/10/2021,18130,United Kingdom,258,"313,86"
568669,28/9/2021,13488,United Kingdom,139,"338,06"
580116,1/12/2021,15290,United Kingdom,1101,"1274,69"
572767,26/10/2021,17865,United Kingdom,446,"702,86"
547903,28/3/2021,15039,United Kingdom,245,"407,09"
537657,7/12/2020,18102,United Kingdom,2790,"9639,12"
C553512,17/5/2021,15005,United Kingdom,-3,"-14,62"
556022,8/6/2021,12921,United Kingdom,40,"79,20"
563590,17/8/2021,17450,United Kingdom,4878,"13031,50"
C546907,17/3/2021,16422,United Kingdom,-25,"-16,75"
548566,1/4/2021,17288,United Kingdom,110,"127,30"
537808,8/12/2020,15311,United Kingdom,145,"251,09"
570715,12/10/2021,18287,United Kingdom,990,"1001,32"
C569946,6/10/2021,16462,United Kingdom,-4,"-34,00"
555573,5/6/2021,15349,United Kingdom,250,"366,11"
C572111,20/10/2021,13136,United Kingdom,-7,"-20,25"
562929,10/8/2021,17562,United Kingdom,75,"126,30"
570222,9/10/2021,13113,United Kingdom,127,"475,66"
547898,28/3/2021,16523,United Kingdom,108,"374,70"
C551674,3/5/2021,16654,United Kingdom,-2,"-6,30"
C567956,23/9/2021,12895,United Kingdom,-6,"-25,50"
552692,10/5/2021,13990,United Kingdom,190,"311,30"
C539632,20/12/2020,17230,United Kingdom,-96,"-162,24"
547047,20/3/2021,14258,United Kingdom,184,"982,08"
561887,31/7/2021,14414,United Kingdom,522,"309,14"
569739,6/10/2021,14911,EIRE,229,"421,30"
559866,13/7/2021,15795,United Kingdom,581,"610,01"
C562142,3/8/2021,15189,United Kingdom,-7,"-14,56"
564174,23/8/2021,14191,United Kingdom,205,"379,27"
577082,17/11/2021,15811,United Kingdom,311,"444,82"
538249,10/12/2020,,United Kingdom,25,"0,00"
C566745,14/9/2021,16150,United Kingdom,-8,"-23,40"
561397,27/7/2021,16532,United Kingdom,1056,"2606,40"
568803,29/9/2021,15030,United Kingdom,216,"365,52"
C536978,3/12/2020,17954,United Kingdom,-1,"-9,95"
567297,19/9/2021,15594,United Kingdom,402,"718,21"
578945,27/11/2021,16877,United Kingdom,71,"125,83"
543587,10/2/2021,12561,Germany,177,"238,85"
555389,2/6/2021,14543,United Kingdom,33,"233,75"
537691,8/12/2020,13842,United Kingdom,163,"310,57"
571223,14/10/2021,13810,Germany,1,"599,50"
539419,17/12/2020,12431,Australia,146,"415,70"
549614,11/4/2021,12720,Germany,218,"293,24"
556060,8/6/2021,14911,EIRE,492,"1118,04"
C569251,3/10/2021,12957,United Kingdom,-1,"-12,75"
557759,22/6/2021,14156,EIRE,281,"493,04"
577479,20/11/2021,14911,EIRE,440,"917,54"
566317,12/9/2021,13375,United Kingdom,442,"778,65"
568586,28/9/2021,16119,United Kingdom,172,"309,48"
C547228,21/3/2021,16626,United Kingdom,-1,"-2,10"
C555338,2/6/2021,14323,United Kingdom,-6,"-17,70"
C536816,2/12/2020,14443,United Kingdom,-2,"-13,90"
573340,30/10/2021,14159,United Kingdom,699,"518,55"
548699,3/4/2021,,United Kingdom,12,"24,65"
542628,31/1/2021,14426,United Kingdom,9,"132,35"
553710,18/5/2021,17338,United Kingdom,98,"300,05"
561525,27/7/2021,,United Kingdom,-1,"0,00"
564912,31/8/2021,12490,France,201,"424,06"
C553877,19/5/2021,13319,United Kingdom,-3,"-13,45"
538715,14/12/2020,14907,United Kingdom,118,"325,22"
566495,13/9/2021,15529,United Kingdom,808,"817,04"
564629,26/8/2021,14866,United Kingdom,384,"940,80"
559364,8/7/2021,17735,United Kingdom,412,"761,92"
566271,11/9/2021,14250,United Kingdom,866,"1228,83"
555502,3/6/2021,,United Kingdom,14,"82,90"
564995,31/8/2021,16780,United Kingdom,172,"263,30"
578943,27/11/2021,15009,United Kingdom,165,"348,84"
561352,26/7/2021,18094,United Kingdom,206,"416,90"
542776,1/2/2021,15240,United Kingdom,306,"312,90"
578670,24/11/2021,17323,United Kingdom,3,"4,95"
547688,24/3/2021,12971,United Kingdom,52,"137,40"
569124,30/9/2021,15172,United Kingdom,387,"361,21"
554981,29/5/2021,17613,United Kingdom,210,"415,04"
563091,11/8/2021,12994,United Kingdom,137,"292,87"
545299,1/3/2021,,United Kingdom,1,"4,95"
C553851,19/5/2021,15811,United Kingdom,-4,"-12,60"
580637,5/12/2021,15033,United Kingdom,138,"167,80"
551836,4/5/2021,17394,United Kingdom,241,"203,87"
536540,1/12/2020,14911,EIRE,231,"540,38"
541965,24/1/2021,12625,Germany,909,"1716,62"
542614,30/1/2021,15708,United Kingdom,63,"197,25"
565736,6/9/2021,13784,United Kingdom,432,"155,52"
568051,23/9/2021,18189,United Kingdom,214,"457,14"
559677,11/7/2021,17340,United Kingdom,4,"15,00"
552220,6/5/2021,,United Kingdom,1,"0,00"
C556117,9/6/2021,12802,Netherlands,-12,"-15,00"
570427,10/10/2021,17462,United Kingdom,72,"212,28"
559462,8/7/2021,16523,United Kingdom,139,"314,85"
579358,29/11/2021,16992,United Kingdom,81,"214,45"
537872,8/12/2020,,United Kingdom,1,"0,00"
571197,14/10/2021,16413,United Kingdom,148,"262,20"
545182,28/2/2021,14046,United Kingdom,460,"154,99"
C564206,24/8/2021,14301,United Kingdom,-6,"-8,10"
561058,24/7/2021,17724,United Kingdom,78,"373,10"
552272,8/5/2021,13694,United Kingdom,746,"1128,94"
562259,3/8/2021,15400,United Kingdom,72,"85,20"
544466,20/2/2021,14606,United Kingdom,97,"113,85"
580516,4/12/2021,17954,United Kingdom,280,"292,96"
560102,14/7/2021,13994,United Kingdom,96,"288,57"
544457,20/2/2021,14667,United Kingdom,160,"333,60"
566615,13/9/2021,,United Kingdom,344,"0,00"
561615,28/7/2021,13319,United Kingdom,170,"358,64"
539718,21/12/2020,,United Kingdom,248,"1261,19"
565543,5/9/2021,,United Kingdom,8,"0,00"
540397,6/1/2021,13187,United Kingdom,95,"236,02"
543161,3/2/2021,14497,United Kingdom,235,"475,37"
574043,2/11/2021,16367,United Kingdom,556,"633,58"
548186,29/3/2021,13777,United Kingdom,254,"539,30"
554028,20/5/2021,15410,United Kingdom,240,"809,92"
579430,29/11/2021,12748,United Kingdom,132,"198,33"
560367,18/7/2021,,United Kingdom,1,"12,75"
566694,14/9/2021,16401,United Kingdom,248,"318,24"
C537763,8/12/2020,16713,United Kingdom,-1,"-7,95"
C570006,7/10/2021,14217,United Kingdom,-1,"-4,95"
552268,8/5/2021,14709,United Kingdom,290,"426,84"
575481,9/11/2021,15679,United Kingdom,682,"474,40"
C564214,24/8/2021,16996,United Kingdom,-7,"-20,65"
549494,8/4/2021,,United Kingdom,6,"0,00"
C571473,17/10/2021,12679,France,-3,"-3,18"
540264,6/1/2021,17949,United Kingdom,600,"432,00"
579690,30/11/2021,15060,United Kingdom,93,"141,72"
571916,19/10/2021,14776,United Kingdom,24,"15,60"
537841,8/12/2020,13848,United Kingdom,1000,"320,00"
552844,11/5/2021,12649,Germany,204,"375,00"
551966,5/5/2021,15356,United Kingdom,225,"369,95"
537867,8/12/2020,16717,United Kingdom,75,"307,25"
C560317,18/7/2021,15527,United Kingdom,-3,"-16,85"
539254,16/12/2020,13199,United Kingdom,216,"243,12"
C542645,31/1/2021,14180,United Kingdom,-1,"-12,75"
581385,8/12/2021,13298,United Kingdom,96,"360,00"
547696,24/3/2021,,United Kingdom,12,"0,00"
555551,5/6/2021,14696,United Kingdom,185,"298,79"
576259,14/11/2021,12957,United Kingdom,162,"407,92"
C538121,9/12/2020,15535,United Kingdom,-1,"-12,75"
569465,4/10/2021,,United Kingdom,-1440,"0,00"
554269,23/5/2021,13223,United Kingdom,40,"62,40"
578027,22/11/2021,15977,United Kingdom,706,"699,10"
552708,10/5/2021,13487,United Kingdom,128,"215,65"
572541,24/10/2021,17315,United Kingdom,65,"138,01"
574528,4/11/2021,16782,United Kingdom,62,"155,25"
574666,6/11/2021,16168,United Kingdom,144,"257,76"
536756,2/12/2020,,United Kingdom,23,"66,65"
C540171,5/1/2021,14527,United Kingdom,-1,"-22,97"
542509,28/1/2021,,United Kingdom,3,"0,00"
537241,6/12/2020,14293,United Kingdom,172,"364,92"
551533,1/5/2021,15407,United Kingdom,77,"164,86"
C572831,26/10/2021,14895,United Kingdom,-13,"-35,20"
540567,10/1/2021,16850,United Kingdom,249,"332,41"
553381,16/5/2021,13456,United Kingdom,100,"207,66"
572067,20/10/2021,16099,United Kingdom,72,"139,80"
C539104,16/12/2020,12494,France,-3,"-4,95"
546856,17/3/2021,15433,United Kingdom,416,"372,64"
576689,16/11/2021,16657,United Kingdom,254,"258,24"
547814,25/3/2021,13452,United Kingdom,1,"295,00"
541973,24/1/2021,16730,United Kingdom,445,"187,02"
578361,24/11/2021,13638,United Kingdom,93,"122,64"
C551867,4/5/2021,16227,United Kingdom,-2,"-5,90"
557324,20/6/2021,,United Kingdom,372,"1674,72"
566746,14/9/2021,13321,United Kingdom,140,"259,04"
557470,20/6/2021,13798,United Kingdom,256,"589,44"
573033,27/10/2021,14099,United Kingdom,161,"217,27"
550302,17/4/2021,14156,EIRE,151,"446,74"
578108,23/11/2021,14912,Italy,526,"385,06"
562844,10/8/2021,12444,Norway,68,"757,07"
579460,29/11/2021,,United Kingdom,-151,"0,00"
574477,4/11/2021,15453,United Kingdom,270,"350,43"
543179,4/2/2021,12754,Japan,14,"21,64"
555648,6/6/2021,14623,United Kingdom,91,"205,18"
576878,16/11/2021,18059,United Kingdom,52,"86,60"
557029,16/6/2021,,United Kingdom,-24,"0,00"
536437,1/12/2020,13694,United Kingdom,1004,"842,12"
540982,12/1/2021,,United Kingdom,1,"0,00"
559927,13/7/2021,17567,United Kingdom,364,"461,08"
550126,14/4/2021,12853,United Kingdom,74,"129,50"
567954,23/9/2021,13004,United Kingdom,426,"340,21"
553165,13/5/2021,13623,United Kingdom,36,"147,58"
555007,31/5/2021,13694,United Kingdom,144,"208,80"
579435,29/11/2021,16782,United Kingdom,6,"43,50"
547656,24/3/2021,13263,United Kingdom,149,"217,56"
556179,9/6/2021,13756,United Kingdom,426,"308,20"
560405,18/7/2021,,United Kingdom,1,"0,00"
580556,5/12/2021,16513,United Kingdom,44,"121,80"
546944,18/3/2021,14701,United Kingdom,98,"567,44"
549053,6/4/2021,13863,United Kingdom,224,"305,78"
579293,29/11/2021,14419,United Kingdom,86,"216,75"
546007,8/3/2021,,United Kingdom,302,"1273,26"
571426,17/10/2021,15179,United Kingdom,222,"188,55"
563362,15/8/2021,15114,United Kingdom,262,"191,14"
572100,20/10/2021,16705,United Kingdom,12,"143,40"
561228,26/7/2021,12431,Australia,72,"118,80"
581475,9/12/2021,13069,United Kingdom,352,"280,24"
546922,18/3/2021,14110,United Kingdom,388,"904,26"
540364,6/1/2021,14505,United Kingdom,95,"317,06"
578298,23/11/2021,12619,Germany,461,"398,70"
554142,23/5/2021,15288,United Kingdom,136,"471,60"
565753,6/9/2021,13538,United Kingdom,12,"99,00"
C566743,14/9/2021,14299,United Kingdom,-1,"-15,95"
559655,11/7/2021,,United Kingdom,-124,"0,00"
542470,28/1/2021,14133,United Kingdom,152,"318,00"
551862,4/5/2021,17384,United Kingdom,43,"227,65"
566973,16/9/2021,15152,United Kingdom,240,"329,02"
541903,24/1/2021,15039,United Kingdom,12,"91,80"
545584,4/3/2021,,United Kingdom,1,"7,95"
564482,25/8/2021,13149,United Kingdom,326,"249,72"
576063,13/11/2021,15502,United Kingdom,115,"330,45"
542544,28/1/2021,,United Kingdom,-10,"0,00"
560856,21/7/2021,16607,United Kingdom,431,"421,70"
553356,16/5/2021,14038,United Kingdom,501,"716,32"
545065,27/2/2021,12431,Australia,217,"412,55"
565617,5/9/2021,,United Kingdom,476,"1458,44"
571457,17/10/2021,12963,United Kingdom,84,"105,22"
570501,11/10/2021,14857,United Kingdom,276,"650,60"
568174,25/9/2021,16261,United Kingdom,45,"144,05"
558338,28/6/2021,16824,United Kingdom,134,"222,90"
561732,29/7/2021,14511,United Kingdom,72,"138,16"
C538362,10/12/2020,15179,United Kingdom,-30,"-16,50"
545909,8/3/2021,15819,United Kingdom,522,"639,64"
540003,4/1/2021,16875,United Kingdom,140,"368,80"
559809,12/7/2021,16409,United Kingdom,142,"235,71"
536813,2/12/2020,15646,United Kingdom,230,"189,80"
554629,25/5/2021,15882,United Kingdom,106,"135,14"
565157,1/9/2021,16168,United Kingdom,48,"85,92"
558746,1/7/2021,14415,United Kingdom,143,"215,75"
570877,13/10/2021,16523,United Kingdom,120,"249,60"
539043,15/12/2020,12928,United Kingdom,250,"392,34"
559928,14/7/2021,12405,Finland,857,"1710,39"
570448,10/10/2021,13224,United Kingdom,853,"943,69"
572321,24/10/2021,15592,United Kingdom,354,"388,58"
C537157,5/12/2020,15880,United Kingdom,-24,"-30,00"
552452,9/5/2021,13752,United Kingdom,108,"148,08"
571910,19/10/2021,,United Kingdom,1,"3,75"
538708,14/12/2020,16202,United Kingdom,191,"365,27"
560294,18/7/2021,,United Kingdom,20,"148,37"
